name,city,department,rental_possible_status,rental_possible_confidence,rental_positive_signals,rental_negative_signals,is_aggregator,aggregator_domain,missing_formal_fields,email_questions,contact,price_text,capacity_text,address,source_url,formal_extraction_status,formal_scrape_http_status
Louez votre Salle pas Cher à Paris,Le Kremlin-Bicêtre,94,unclear,low,,,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://www.privateaser.com/location-salle/top-salles-pas-cher-paris,fetch_failed,
Où louer une salle à Paris ? Notre sélection des meilleures adresses testées pour vous,Le Kremlin-Bicêtre,94,possible,medium,louer une salle,,yes,privateaser.com,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.privateaser.com/location-salle/top-salles-a-louer-paris,fetch_failed,
Top Salle avec cocktail dinatoire à Paris,Le Kremlin-Bicêtre,94,unclear,low,,,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://www.privateaser.com/soiree-entreprise/top-salles-cocktail-dinatoire-paris,fetch_failed,
Presse,Villejuif,94,possible,high,location de salle; location de salles,,no,blog.mappy.com,"adresse précise, prix, capacité","Confirmer adresse précise; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",comm@mappy.com; contact@mappy.com,,,,https://blog.mappy.com/categorie/espace-presse/,scraped,200
Centres de vacances,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/31/grandir/centres-de-vacances.htm,scraped,200
Maisons de quartier,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/93/cadre-de-vie/les-maisons-de-quartier-et-l-espace-de-vie-sociale.htm,scraped,200
Association,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 55 48 06 30; 01 47 46 75 00,,,26 rue Victor-Hugo Téléphone : 01 55 48 06 30 Contacter par mail Les rendez-vous incontournables,https://www.malakoff.fr/333/association.htm,scraped,200
"Espace public, voirie",Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 47 46 76 00; 01 47 46 75 00,,,51 boulevard de Stalingrad à Malakoff. Le signataire de la demande ne pourra en aucun cas se retourner,https://www.malakoff.fr/417/cadre-de-vie/espace-public-voirie.htm,scraped,200
Voir le site internet,Malakoff,92,possible,medium,location de salle,,yes,malakoff.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.malakoff.fr/fr/vie-pratique/location-de-salles.html,fetch_failed,
Espaces verts,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 47 46 75 00,,,51 boulevard Gabriel-Péri en lieu et place du square Corsico. Elle abrite deux moutons,https://www.malakoff.fr/43/cadre-de-vie/espaces-verts-a-malakoff.htm,scraped,200
Associations,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 47 35 91 17; 01 45 86 58 88; 06 15 47 72 80; 01 47 46 75 00,,,124 boulevard de Camélinat Téléphone : 01 47 35 91 17 Contacter par mail Voir le site internet Santé et,https://www.malakoff.fr/358/vie-pratique/handicap/associations-liees-au-handicap.htm,scraped,200
Centres municipaux de santé,Malakoff,92,possible,high,location de salle,,no,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",mon.email@domaine.fr; 01 41 17 43 50; 01 46 44 07 38; 01 41 17 43 52; 01 41 17 43 54; 01 46 44 44 77,,,74 avenue Pierre-Larousse 92240 Malakoff TÉLÉPHONE : 01 41 17 43 50 Voir le site internet Consulter,https://www.malakoff.fr/216/vie-pratique/sante/centres-municipaux-de-sante.htm,scraped,200
Accédez au formulaire en ligne,Malakoff,92,possible,medium,demande de location; location de salle,,yes,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",delegue_protection_donnees@ville-malakoff.fr; mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/433/vie-pratique/location-de-salle/formulaire-de-demande-de-location-de-salle.htm,scraped,200
Consulter la fiche détaillée,Malakoff,92,possible,medium,location de salle,,yes,malakoff.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",locationsalles@ville-malakoff.fr; mon.email@domaine.fr; 01 55 48 07 36; 01 47 46 75 00,,,28 rue Victor-Hugo téléphone(s) : 01 55 48 07 36 locationsalles@ville-malakoff.fr Voir le site in,https://www.malakoff.fr/114-2238/vie-pratique/annuaire-des-equipements-publics/ficheAnnu/location-de-salles.htm,scraped,200
Campanile Prime Paris Porte d'Italie Hôtel à Le Kremlin-Bicêtre (Val-de-Marne) 7 salles 8-120 pers. À partir de 390 € Contacter,Le Kremlin-Bicêtre,94,unclear,low,,,yes,abcsalles.com,,Aucun champ formel manquant détecté; Demander explicitement si une location/privatisation de salle est possible.,06.58.90.28.67; +33658902867; +33146701186; 0339608521,Dès 390 €; Dès 79 €; Dès 450 €; Dès 550 €,251 m²; 120 pers; 150 personnes; 26 m²,2 boulevard du Général de Gaulle,https://www.abcsalles.com/lieu/campanile-paris-sud-porte-italie,scraped,200
Self-défense,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, prix, capacité","Confirmer adresse précise; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",postmaster@www.dojo5.fr,,,,https://www.dojo5.fr/self-defense/,scraped,200
Penchak Silat,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/penchak-silat/,fetch_failed,
Le Loft du Cosmonaute Salle de réception à Ivry-Sur-Seine (Val-de-Marne) 2 salles 50-400 pers. Contacter,Le Kremlin-Bicêtre,94,unclear,low,,,yes,abcsalles.com,adresse précise,Confirmer adresse précise; Demander explicitement si une location/privatisation de salle est possible.,07.64.02.88.05; +33764028805; +33160925216; 0281365923; 0865830000,À partir de 800 €; 500 €; À partir de 390 €; À partir de 120 €,400 m²; 400 pers; 200 personnes; 400 personnes,,https://www.abcsalles.com/lieu/le-loft-du-cosmonaute,scraped,200
Tarifs,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/tarifs/,fetch_failed,
Réserver son cours d’essai,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/reserver-un-cours-dessai/,fetch_failed,
Associations présentes,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/associations/,fetch_failed,
Boxe Anglaise,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, prix, capacité","Confirmer adresse précise; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",postmaster@www.dojo5.fr,,,,https://www.dojo5.fr/boxe-anglaise/,scraped,200
Salle Colonne Salle de concert à Paris 13ème (Paris) 1 salle 5-290 pers. Contacter,Le Kremlin-Bicêtre,94,unclear,low,,,yes,abcsalles.com,,Aucun champ formel manquant détecté; Demander explicitement si une location/privatisation de salle est possible.,+33777322481; +33973882532; 0339608521; 0789999999,Dès 3500 €; 00 €; 550 €; À partir de 650 €,385 m²; 290 pers; 300 personnes; 280 m²,94 boulevard Auguste Blanqui 75013 Paris 13ème Voir le plan Accès en voiture Situé en plein Paris,https://www.abcsalles.com/lieu/salle-colonne,scraped,200
L'Espace Clacquesin,Malakoff,92,possible,medium,salle à louer,,yes,privateaser.com,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.privateaser.com/lieu/2518-espace-clacquesin,fetch_failed,
Théâtre 14,Malakoff,92,possible,medium,salle à louer,,yes,privateaser.com,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.privateaser.com/lieu/39454-theatre-14,fetch_failed,
Histoire de la salle,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/histoire/,fetch_failed,
Mécénat,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/mécénat/,fetch_failed,
Logo DOJO 5,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"adresse précise, contact, prix, capacité","Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",,,,,https://www.dojo5.fr/logo-dojo-5/,fetch_failed,
Réglement de Fonctionnement,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/vie-associative/réglement-de-fonctionnement/,fetch_failed,
Jiu-Jitsu Brésilien,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/ju-jitsu-bresilien/,scraped,200
Boxe Thaï,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/boxe-thai/,scraped,200
Activités,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/,fetch_failed,
Karaté,Montrouge,92,possible,high,location de salle,,no,dojo5.fr,"prix, capacité","Confirmer prix; Confirmer capacité; Confirmer modalités exactes de location, disponibilités, prix, capacité et conditions.",01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/karate/,scraped,200
Dessin Peinture,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/dessin-peinture/,fetch_failed,
Pratiques créatives,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/,fetch_failed,
Photo,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/photo/,fetch_failed,
Macramé,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/macramé/,fetch_failed,
Modelage,Clamart,92,unclear,low,,,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité; Demander explicitement si une location/privatisation de salle est possible.,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/modelage/,fetch_failed,
